"2014-06-05";"14:15:53";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2014-06-02";"12:35:21";"F";"2863";"1993";"2009";"57";"0.008";"0.2";"0.010";"0.041";"0.002";"0.034";"0.959";"0.033"
"2014-06-02";"12:35:31";"F";"2864";"1938";"1932";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:35:41";"F";"2865";"1877";"1869";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:35:41";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:36:33";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:36:33";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:36:33";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:36:34";"FO";"2866";"336";"1044";"0";"0.678";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:36:44";"F";"2867";"522";"1037";"8";"0.497";"1.7";"0.734";"0.008";"0.471";"0.007";"0.500";"0.003"
"2014-06-02";"12:36:54";"F";"2868";"735";"1010";"14";"0.272";"1.6";"0.406";"0.042";"0.183";"0.034";"0.704";"0.024"
"2014-06-02";"12:37:04";"F";"2869";"816";"969";"19";"0.158";"1.3";"0.239";"0.095";"0.096";"0.077";"0.782";"0.060"
"2014-06-02";"12:37:14";"F";"2870";"856";"953";"29";"0.102";"1.2";"0.155";"0.114";"0.059";"0.095";"0.820";"0.078"
"2014-06-02";"12:37:24";"F";"2871";"877";"940";"39";"0.067";"1.1";"0.102";"0.130";"0.038";"0.111";"0.840";"0.093"
"2014-06-02";"12:37:34";"F";"2872";"885";"918";"57";"0.036";"0.9";"0.055";"0.158";"0.020";"0.137";"0.848";"0.116"
"2014-06-02";"12:37:43";"F";"2873";"876";"896";"77";"0.022";"0.7";"0.035";"0.185";"0.013";"0.165";"0.839";"0.139"
"2014-06-02";"12:37:53";"F";"2874";"862";"872";"113";"0.011";"0.5";"0.018";"0.215";"0.007";"0.197";"0.826";"0.163"
"2014-06-02";"12:37:53";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:40:05";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:40:05";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:40:05";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:40:06";"FO";"2875";"441";"1708";"0";"0.742";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:40:16";"F";"2876";"643";"1672";"8";"0.615";"2.1";"0.835";"0.027";"0.570";"0.022";"0.376";"0.009"
"2014-06-02";"12:40:26";"F";"2877";"1091";"1649";"14";"0.338";"2.0";"0.460";"0.043";"0.184";"0.036";"0.639";"0.023"
"2014-06-02";"12:40:36";"F";"2878";"1322";"1616";"19";"0.182";"1.5";"0.249";"0.068";"0.082";"0.057";"0.774";"0.044"
"2014-06-02";"12:40:46";"F";"2879";"1423";"1590";"29";"0.105";"1.3";"0.144";"0.087";"0.044";"0.074";"0.833";"0.062"
"2014-06-02";"12:40:56";"F";"2880";"1457";"1557";"39";"0.064";"1.0";"0.089";"0.110";"0.026";"0.097";"0.853";"0.083"
"2014-06-02";"12:41:06";"F";"2881";"1468";"1515";"57";"0.031";"0.7";"0.043";"0.141";"0.013";"0.127";"0.859";"0.110"
"2014-06-02";"12:41:15";"F";"2882";"1446";"1467";"77";"0.014";"0.5";"0.020";"0.176";"0.006";"0.164";"0.847";"0.139"
"2014-06-02";"12:41:25";"F";"2883";"1406";"1410";"113";"0.003";"0.1";"0.004";"0.217";"0.001";"0.211";"0.823";"0.174"
"2014-06-02";"12:41:25";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:42:06";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:42:06";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:42:06";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:42:07";"FO";"2884";"369";"1786";"0";"0.793";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:42:17";"F";"2885";"1117";"1812";"8";"0.384";"1.3";"0.482";"- 0.018";"0.160";"- 0.014";"0.625";"- 0.009"
"2014-06-02";"12:42:27";"F";"2886";"1465";"1791";"14";"0.182";"1.1";"0.229";"- 0.004";"0.058";"- 0.003";"0.820";"- 0.002"
"2014-06-02";"12:42:37";"F";"2887";"1583";"1752";"19";"0.096";"0.8";"0.122";"0.023";"0.028";"0.019";"0.886";"0.018"
"2014-06-02";"12:42:47";"F";"2888";"1633";"1725";"29";"0.053";"0.6";"0.068";"0.041";"0.015";"0.035";"0.914";"0.033"
"2014-06-02";"12:42:57";"F";"2889";"1647";"1693";"39";"0.027";"0.4";"0.035";"0.063";"0.008";"0.055";"0.922";"0.051"
"2014-06-02";"12:43:06";"F";"2890";"1647";"1658";"57";"0.007";"0.2";"0.008";"0.086";"0.002";"0.077";"0.922";"0.071"
"2014-06-02";"12:43:16";"F";"2891";"1622";"1619";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:43:26";"F";"2892";"1585";"1582";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:43:26";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:44:04";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:44:04";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:44:04";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:44:05";"FO";"2893";"500";"1528";"0";"0.673";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:44:15";"F";"2894";"839";"1560";"8";"0.462";"1.6";"0.682";"- 0.028";"0.409";"- 0.021";"0.549";"- 0.011"
"2014-06-02";"12:44:25";"F";"2895";"1154";"1545";"14";"0.253";"1.5";"0.375";"- 0.015";"0.163";"- 0.011";"0.755";"- 0.008"
"2014-06-02";"12:44:35";"F";"2896";"1300";"1523";"19";"0.146";"1.2";"0.218";"0.004";"0.084";"0.003";"0.851";"0.003"
"2014-06-02";"12:44:44";"F";"2897";"1371";"1505";"29";"0.089";"1.1";"0.133";"0.020";"0.048";"0.015";"0.897";"0.014"
"2014-06-02";"12:44:54";"F";"2898";"1401";"1488";"39";"0.058";"1.0";"0.088";"0.035";"0.031";"0.027";"0.917";"0.025"
"2014-06-02";"12:45:04";"F";"2899";"1426";"1473";"57";"0.032";"0.8";"0.048";"0.048";"0.017";"0.037";"0.933";"0.035"
"2014-06-02";"12:45:14";"F";"2900";"1426";"1454";"77";"0.019";"0.6";"0.029";"0.064";"0.010";"0.051";"0.933";"0.048"
"2014-06-02";"12:45:24";"F";"2901";"1417";"1423";"113";"0.004";"0.2";"0.006";"0.090";"0.002";"0.074";"0.927";"0.069"
"2014-06-02";"12:45:24";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:47:33";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:47:33";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:47:33";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:47:34";"FO";"2902";"277";"682";"0";"0.594";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:47:43";"F";"2903";"477";"648";"8";"0.264";"0.9";"0.454";"0.069";"0.258";"0.052";"0.699";"0.037"
"2014-06-02";"12:47:53";"F";"2904";"541";"615";"14";"0.120";"0.7";"0.211";"0.136";"0.103";"0.109";"0.793";"0.087"
"2014-06-02";"12:48:03";"F";"2905";"555";"594";"19";"0.066";"0.5";"0.117";"0.178";"0.055";"0.148";"0.814";"0.120"
"2014-06-02";"12:48:13";"F";"2906";"552";"574";"29";"0.038";"0.5";"0.069";"0.217";"0.032";"0.188";"0.809";"0.153"
"2014-06-02";"12:48:23";"F";"2907";"544";"558";"39";"0.025";"0.4";"0.046";"0.249";"0.021";"0.222";"0.798";"0.177"
"2014-06-02";"12:48:33";"F";"2908";"537";"544";"57";"0.013";"0.3";"0.024";"0.277";"0.011";"0.254";"0.787";"0.200"
"2014-06-02";"12:48:43";"F";"2909";"527";"530";"77";"0.006";"0.2";"0.011";"0.304";"0.005";"0.287";"0.773";"0.221"
"2014-06-02";"12:48:52";"F";"2910";"516";"517";"113";"0.002";"0.1";"0.004";"0.328";"0.002";"0.319";"0.757";"0.241"
"2014-06-02";"12:48:52";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:49:44";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:49:44";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:49:44";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:49:45";"FO";"2911";"645";"1783";"0";"0.638";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:49:54";"F";"2912";"1419";"1915";"8";"0.259";"0.9";"0.396";"- 0.102";"0.184";"- 0.069";"0.796";"- 0.055"
"2014-06-02";"12:50:04";"F";"2913";"1715";"1934";"14";"0.113";"0.7";"0.172";"- 0.116";"0.067";"- 0.078";"0.962";"- 0.075"
"2014-06-02";"12:50:14";"F";"2914";"1786";"1885";"19";"0.053";"0.4";"0.081";"- 0.078";"0.030";"- 0.054";"1.002";"- 0.055"
"2014-06-02";"12:50:23";"F";"2915";"1781";"1835";"29";"0.029";"0.4";"0.046";"- 0.040";"0.017";"- 0.028";"0.999";"- 0.028"
"2014-06-02";"12:50:33";"F";"2916";"1740";"1771";"39";"0.018";"0.3";"0.027";"0.009";"0.010";"0.007";"0.976";"0.006"
"2014-06-02";"12:50:43";"F";"2917";"1694";"1708";"57";"0.008";"0.2";"0.013";"0.057";"0.005";"0.044";"0.950";"0.042"
"2014-06-02";"12:50:53";"F";"2918";"1638";"1642";"77";"0.002";"0.1";"0.004";"0.107";"0.002";"0.086";"0.919";"0.079"
"2014-06-02";"12:51:03";"F";"2919";"1577";"1573";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:51:03";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:52:11";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:52:11";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:52:11";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:52:12";"FO";"2920";"452";"1760";"0";"0.743";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:52:22";"F";"2921";"1032";"1750";"8";"0.410";"1.4";"0.553";"0.007";"0.242";"0.006";"0.586";"0.004"
"2014-06-02";"12:52:32";"F";"2922";"1413";"1723";"14";"0.180";"1.1";"0.244";"0.027";"0.078";"0.021";"0.803";"0.017"
"2014-06-02";"12:52:42";"F";"2923";"1522";"1674";"19";"0.091";"0.7";"0.124";"0.061";"0.036";"0.051";"0.865";"0.044"
"2014-06-02";"12:52:51";"F";"2924";"1546";"1628";"29";"0.050";"0.6";"0.069";"0.094";"0.020";"0.081";"0.878";"0.072"
"2014-06-02";"12:53:01";"F";"2925";"1538";"1586";"39";"0.030";"0.5";"0.042";"0.124";"0.012";"0.110";"0.874";"0.096"
"2014-06-02";"12:53:11";"F";"2926";"1517";"1530";"57";"0.008";"0.2";"0.012";"0.163";"0.003";"0.150";"0.862";"0.130"
"2014-06-02";"12:53:21";"F";"2927";"1484";"1482";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:53:31";"F";"2928";"1440";"1438";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:53:31";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:55:59";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:55:59";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:55:59";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:56:00";"FO";"2929";"413";"1197";"0";"0.655";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:56:09";"F";"2930";"991";"1228";"8";"0.193";"0.6";"0.292";"- 0.034";"0.123";"- 0.025";"0.828";"- 0.021"
"2014-06-02";"12:56:19";"F";"2931";"1135";"1208";"14";"0.060";"0.4";"0.092";"- 0.013";"0.034";"- 0.009";"0.948";"- 0.008"
"2014-06-02";"12:56:29";"F";"2932";"1156";"1175";"19";"0.016";"0.1";"0.025";"0.024";"0.009";"0.019";"0.966";"0.018"
"2014-06-02";"12:56:39";"F";"2933";"1140";"1137";"29";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:56:49";"F";"2934";"1118";"1117";"39";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:56:59";"F";"2935";"1099";"1098";"57";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:57:09";"F";"2936";"1076";"1077";"77";"0.001";"0.0";"0.001";"0.134";"0.000";"0.111";"0.899";"0.100"
"2014-06-02";"12:57:18";"F";"2937";"1038";"1039";"113";"0.001";"0.0";"0.002";"0.175";"0.001";"0.152";"0.867";"0.132"
"2014-06-02";"12:57:18";"SLCE";"";"Light Curve end ";""
"2014-06-02";"12:58:41";"SLCS";"";"Light Curve start ";""
"2014-06-02";"12:58:41";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:58:41";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"12:58:42";"FO";"2938";"373";"1200";"0";"0.689";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"12:58:52";"F";"2939";"748";"1220";"8";"0.387";"1.3";"0.559";"- 0.022";"0.280";"- 0.016";"0.623";"- 0.010"
"2014-06-02";"12:59:02";"F";"2940";"964";"1192";"14";"0.191";"1.1";"0.278";"0.008";"0.107";"0.007";"0.803";"0.006"
"2014-06-02";"12:59:12";"F";"2941";"1053";"1169";"19";"0.099";"0.8";"0.145";"0.034";"0.051";"0.027";"0.878";"0.023"
"2014-06-02";"12:59:22";"F";"2942";"1087";"1147";"29";"0.052";"0.6";"0.077";"0.058";"0.026";"0.046";"0.906";"0.042"
"2014-06-02";"12:59:31";"F";"2943";"1095";"1126";"39";"0.028";"0.5";"0.041";"0.081";"0.014";"0.066";"0.913";"0.059"
"2014-06-02";"12:59:41";"F";"2944";"1093";"1100";"57";"0.006";"0.1";"0.009";"0.109";"0.003";"0.091";"0.911";"0.083"
"2014-06-02";"12:59:51";"F";"2945";"1075";"1073";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:00:01";"F";"2946";"1048";"1045";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:00:01";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:00:38";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:00:38";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:00:38";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:00:39";"FO";"2947";"278";"948";"0";"0.707";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:00:49";"F";"2948";"711";"941";"8";"0.244";"0.8";"0.346";"0.009";"0.135";"0.007";"0.750";"0.006"
"2014-06-02";"13:00:59";"F";"2949";"822";"917";"14";"0.104";"0.6";"0.148";"0.042";"0.050";"0.034";"0.867";"0.029"
"2014-06-02";"13:01:09";"F";"2950";"847";"885";"19";"0.043";"0.3";"0.062";"0.085";"0.020";"0.071";"0.893";"0.064"
"2014-06-02";"13:01:19";"F";"2951";"873";"891";"29";"0.020";"0.2";"0.029";"0.078";"0.009";"0.064";"0.921";"0.059"
"2014-06-02";"13:01:28";"F";"2952";"845";"849";"39";"0.005";"0.1";"0.007";"0.134";"0.002";"0.117";"0.891";"0.104"
"2014-06-02";"13:01:38";"F";"2953";"813";"810";"57";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:01:48";"F";"2954";"773";"769";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:01:58";"F";"2955";"729";"725";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:01:58";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:02:47";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:02:47";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:02:47";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:02:48";"FO";"2956";"324";"1305";"0";"0.752";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:02:57";"F";"2957";"768";"1298";"8";"0.408";"1.4";"0.544";"0.007";"0.230";"0.005";"0.589";"0.003"
"2014-06-02";"13:03:07";"F";"2958";"1044";"1266";"14";"0.175";"1.0";"0.235";"0.038";"0.072";"0.031";"0.800";"0.025"
"2014-06-02";"13:03:17";"F";"2959";"1110";"1225";"19";"0.094";"0.8";"0.127";"0.076";"0.036";"0.065";"0.851";"0.055"
"2014-06-02";"13:03:27";"F";"2960";"1130";"1188";"29";"0.049";"0.6";"0.067";"0.111";"0.019";"0.098";"0.866";"0.085"
"2014-06-02";"13:03:37";"F";"2961";"1128";"1156";"39";"0.024";"0.4";"0.033";"0.142";"0.009";"0.129";"0.864";"0.112"
"2014-06-02";"13:03:47";"F";"2962";"1130";"1130";"57";"0.000";"0.0";"0.000";"0.166";"0.000";"0.155";"0.866";"0.134"
"2014-06-02";"13:03:57";"F";"2963";"1114";"1115";"77";"0.001";"0.0";"0.001";"0.180";"0.000";"0.170";"0.854";"0.145"
"2014-06-02";"13:04:07";"F";"2964";"1083";"1082";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:04:07";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:04:41";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:04:41";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:04:41";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:04:42";"FO";"2965";"602";"1582";"0";"0.619";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:04:52";"F";"2966";"1544";"1583";"8";"0.025";"0.1";"0.040";"- 0.001";"0.016";"- 0.001";"0.976";"- 0.001"
"2014-06-02";"13:05:02";"F";"2967";"1477";"1479";"14";"0.001";"0.0";"0.002";"0.089";"0.001";"0.070";"0.934";"0.065"
"2014-06-02";"13:05:12";"F";"2968";"1455";"1458";"19";"0.002";"0.0";"0.003";"0.107";"0.001";"0.085";"0.920";"0.078"
"2014-06-02";"13:05:22";"F";"2969";"1369";"1368";"29";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:05:32";"F";"2970";"1389";"1386";"39";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:05:42";"F";"2971";"1418";"1419";"57";"0.001";"0.0";"0.001";"0.141";"0.000";"0.115";"0.896";"0.103"
"2014-06-02";"13:05:52";"F";"2972";"1419";"1419";"77";"0.000";"0.0";"0.000";"0.141";"0.000";"0.115";"0.897";"0.103"
"2014-06-02";"13:06:01";"F";"2973";"1395";"1394";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:06:01";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:06:43";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:06:43";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:06:43";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:06:44";"FO";"2974";"541";"1775";"0";"0.695";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:06:54";"F";"2975";"1129";"1790";"8";"0.369";"1.2";"0.530";"- 0.011";"0.254";"- 0.008";"0.636";"- 0.005"
"2014-06-02";"13:07:04";"F";"2976";"1467";"1771";"14";"0.172";"1.0";"0.247";"0.003";"0.091";"0.002";"0.826";"0.002"
"2014-06-02";"13:07:14";"F";"2977";"1588";"1741";"19";"0.088";"0.7";"0.127";"0.025";"0.043";"0.020";"0.895";"0.017"
"2014-06-02";"13:07:24";"F";"2978";"1630";"1717";"29";"0.051";"0.6";"0.074";"0.042";"0.024";"0.034";"0.918";"0.031"
"2014-06-02";"13:07:33";"F";"2979";"1635";"1684";"39";"0.029";"0.5";"0.043";"0.066";"0.014";"0.054";"0.921";"0.050"
"2014-06-02";"13:07:43";"F";"2980";"1628";"1646";"57";"0.011";"0.3";"0.016";"0.094";"0.005";"0.078";"0.917";"0.072"
"2014-06-02";"13:07:53";"F";"2981";"1593";"1596";"77";"0.002";"0.1";"0.003";"0.130";"0.001";"0.112";"0.897";"0.101"
"2014-06-02";"13:08:03";"F";"2982";"1543";"1541";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:08:03";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:08:43";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:08:43";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-06-02";"13:08:43";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-06-02";"13:08:44";"FO";"2983";"66";"295";"0";"0.776";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:08:44";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:08:57";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:08:57";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:08:57";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:08:58";"FO";"2984";"396";"1858";"0";"0.787";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:09:07";"F";"2985";"874";"1856";"8";"0.529";"1.8";"0.673";"0.001";"0.305";"0.001";"0.470";"0.001"
"2014-06-02";"13:09:17";"F";"2986";"1353";"1825";"14";"0.259";"1.5";"0.330";"0.021";"0.096";"0.018";"0.728";"0.013"
"2014-06-02";"13:09:27";"F";"2987";"1520";"1786";"19";"0.149";"1.2";"0.191";"0.047";"0.049";"0.040";"0.818";"0.033"
"2014-06-02";"13:09:37";"F";"2988";"1590";"1749";"29";"0.091";"1.1";"0.117";"0.071";"0.029";"0.062";"0.856";"0.053"
"2014-06-02";"13:09:47";"F";"2989";"1618";"1715";"39";"0.057";"0.9";"0.073";"0.093";"0.018";"0.083";"0.871";"0.072"
"2014-06-02";"13:09:57";"F";"2990";"1631";"1679";"57";"0.029";"0.7";"0.037";"0.116";"0.009";"0.107";"0.878";"0.093"
"2014-06-02";"13:10:07";"F";"2991";"1618";"1637";"77";"0.012";"0.4";"0.015";"0.144";"0.004";"0.135";"0.871";"0.117"
"2014-06-02";"13:10:17";"F";"2992";"1584";"1583";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:10:17";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:10:57";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:10:57";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:10:57";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:10:58";"FO";"2993";"340";"1582";"0";"0.785";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:11:08";"F";"2994";"1008";"1594";"8";"0.368";"1.2";"0.468";"- 0.009";"0.158";"- 0.008";"0.637";"- 0.005"
"2014-06-02";"13:11:18";"F";"2995";"1336";"1590";"14";"0.160";"0.9";"0.203";"- 0.006";"0.052";"- 0.005";"0.845";"- 0.005"
"2014-06-02";"13:11:28";"F";"2996";"1466";"1602";"19";"0.085";"0.7";"0.108";"- 0.015";"0.025";"- 0.012";"0.927";"- 0.012"
"2014-06-02";"13:11:38";"F";"2997";"1495";"1569";"29";"0.047";"0.6";"0.060";"0.010";"0.014";"0.008";"0.945";"0.008"
"2014-06-02";"13:11:48";"F";"2998";"1498";"1542";"39";"0.029";"0.5";"0.037";"0.031";"0.008";"0.026";"0.947";"0.024"
"2014-06-02";"13:11:58";"F";"2999";"1500";"1513";"57";"0.009";"0.2";"0.011";"0.053";"0.002";"0.046";"0.948";"0.043"
"2014-06-02";"13:12:07";"F";"3000";"1493";"1484";"77";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:12:17";"F";"3001";"1452";"1450";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:12:17";"SLCE";"";"Light Curve end ";""
"2014-06-02";"13:12:49";"SLCS";"";"Light Curve start ";""
"2014-06-02";"13:12:49";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:12:49";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-02";"13:12:50";"FO";"3002";"501";"1815";"0";"0.724";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:12:59";"F";"3003";"981";"1863";"8";"0.473";"1.6";"0.649";"- 0.033";"0.334";"- 0.026";"0.540";"- 0.013"
"2014-06-02";"13:13:09";"F";"3004";"1417";"1840";"14";"0.230";"1.4";"0.316";"- 0.018";"0.112";"- 0.014";"0.781";"- 0.011"
"2014-06-02";"13:13:19";"F";"3005";"1570";"1802";"19";"0.129";"1.0";"0.178";"0.009";"0.057";"0.007";"0.865";"0.006"
"2014-06-02";"13:13:29";"F";"3006";"1631";"1777";"29";"0.082";"1.0";"0.114";"0.027";"0.035";"0.021";"0.899";"0.019"
"2014-06-02";"13:13:39";"F";"3007";"1655";"1744";"39";"0.051";"0.8";"0.071";"0.049";"0.021";"0.041";"0.912";"0.037"
"2014-06-02";"13:13:49";"F";"3008";"1675";"1719";"57";"0.026";"0.6";"0.036";"0.067";"0.011";"0.056";"0.923";"0.051"
"2014-06-02";"13:13:58";"F";"3009";"1673";"1692";"77";"0.011";"0.4";"0.016";"0.086";"0.005";"0.073";"0.922";"0.067"
"2014-06-02";"13:14:08";"F";"3010";"1659";"1657";"113";"-";"-";"-";"-";"-";"-";"-";"-"
"2014-06-02";"13:14:08";"SLCE";"";"Light Curve end ";""
"2014-06-03";"11:36:42";"C";"";"MI=5;SI=8;SW=0.8;AI=4;AW=0:50;AF=1.00;G=6;D=1;EF=0.84;FO=19;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2014-06-03";"11:36:42";"SLCS";"";"Light Curve start ";""
"2014-06-03";"11:36:42";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-03";"11:36:42";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-06-03";"11:36:43";"FO";"3012";"360";"731";"0";"0.508";"0.0";"-";"-";"-";"-";"-";"-"
"2014-06-03";"11:36:52";"F";"3013";"451";"707";"8";"0.362";"1.2";"0.725";"0.049";"0.569";"0.034";"0.617";"0.021"
"2014-06-03";"11:37:02";"F";"3014";"552";"684";"14";"0.193";"1.1";"0.393";"0.094";"0.248";"0.069";"0.755";"0.052"
"2014-06-03";"11:37:12";"F";"3015";"588";"661";"19";"0.110";"0.9";"0.229";"0.140";"0.133";"0.106";"0.804";"0.086"
