"2013-03-07";"12:13:49";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2013-03-06";"11:24:40";"SLCE";"";"Light Curve end ";""
"2013-03-06";"11:25:50";"SLCS";"";"Light Curve start ";""
"2013-03-06";"11:25:50";"REG1";"";"#1: alpha: 0.148, ETRm: 8.485, Ek: 57.429   ( beta: 0.000, ETRmPot: 8.678 ) ";""
"2013-03-06";"11:25:50";"REG2";"";"#1: alpha: 0.103, ETRm: 8.353, Ek: 80.756 ";""
"2013-03-06";"11:25:51";"FO";"3172";"206";"597";"0";"0.655";"0.0"
"2013-03-06";"11:26:00";"F";"3173";"467";"566";"94";"0.175";"6.9"
"2013-03-06";"11:26:10";"F";"3174";"457";"524";"145";"0.128";"7.8"
"2013-03-06";"11:26:19";"F";"3175";"454";"500";"216";"0.092";"8.3"
"2013-03-06";"11:26:29";"F";"3176";"454";"489";"296";"0.072";"9.0"
"2013-03-06";"11:26:39";"F";"3177";"454";"477";"433";"0.048";"8.7"
"2013-03-06";"11:26:49";"F";"3178";"453";"469";"582";"0.034";"8.3"
"2013-03-06";"11:26:59";"F";"3179";"456";"465";"864";"0.019";"6.9"
"2013-03-06";"11:27:09";"F";"3180";"451";"459";"1241";"0.017";"8.9"
"2013-03-06";"11:27:09";"SLCE";"";"Light Curve end ";""
"2013-03-06";"11:28:01";"F";"3181";"450";"832";"0";"0.459";"0.0"
"2013-03-06";"11:28:19";"F";"3182";"190";"372";"0";"0.489";"0.0"
"2013-03-06";"11:28:37";"F";"3183";"220";"503";"0";"0.563";"0.0"
"2013-03-06";"11:31:02";"SLCS";"";"Light Curve start ";""
"2013-03-06";"11:31:02";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.003, ETRmPot: 19.207 ) ";""
"2013-03-06";"11:31:02";"REG2";"";"#1: alpha: 0.113, ETRm: 21.922, Ek: 194.857 ";""
"2013-03-06";"11:31:03";"FO";"3184";"155";"330";"0";"0.530";"0.0"
"2013-03-06";"11:31:12";"F";"3185";"208";"307";"94";"0.322";"12.7"
"2013-03-06";"11:31:22";"F";"3186";"226";"296";"145";"0.236";"14.4"
"2013-03-06";"11:31:32";"F";"3187";"238";"289";"216";"0.176";"16.0"
"2013-03-06";"11:31:42";"F";"3188";"244";"284";"296";"0.141";"17.5"
"2013-03-06";"11:31:52";"F";"3189";"252";"284";"433";"0.113";"20.6"
"2013-03-06";"11:32:02";"F";"3190";"255";"280";"582";"0.089";"21.8"
"2013-03-06";"11:32:12";"F";"3191";"260";"278";"864";"0.065";"23.6"
"2013-03-06";"11:32:21";"F";"3192";"263";"275";"1241";"0.044";"22.9"
"2013-03-06";"11:32:21";"SLCE";"";"Light Curve end ";""
"2013-03-06";"11:33:31";"SLCS";"";"Light Curve start ";""
"2013-03-06";"11:33:32";"FO";"3193";"6";"4";"0";"-";"-"
"2013-03-06";"11:33:32";"SLCE";"";"Light Curve end ";""
"2013-03-06";"11:33:42";"SLCS";"";"Light Curve start ";""
"2013-03-06";"11:33:42";"REG1";"";"#1: alpha: 0.213, ETRm: 15.740, Ek: 73.878   ( beta: 0.007, ETRmPot: 18.335 ) ";""
"2013-03-06";"11:33:42";"REG2";"";"#1: alpha: 0.239, ETRm: 14.025, Ek: 58.619 ";""
"2013-03-06";"11:33:43";"FO";"3194";"207";"818";"0";"0.747";"0.0"
"2013-03-06";"11:33:53";"F";"3195";"541";"809";"94";"0.331";"13.1"
"2013-03-06";"11:34:03";"F";"3196";"614";"784";"145";"0.217";"13.2"
"2013-03-06";"11:34:13";"F";"3197";"646";"767";"216";"0.158";"14.3"
"2013-03-06";"11:34:23";"F";"3198";"662";"756";"296";"0.124";"15.4"
"2013-03-06";"11:34:33";"F";"3199";"682";"747";"433";"0.087";"15.8"
"2013-03-06";"11:34:42";"F";"3200";"688";"735";"582";"0.064";"15.6"
"2013-03-06";"11:34:52";"F";"3201";"694";"720";"864";"0.036";"13.1"
"2013-03-06";"11:35:02";"F";"3202";"689";"703";"1241";"0.020";"10.4"
"2013-03-06";"11:35:02";"SLCE";"";"Light Curve end ";""
