"2014-02-03";"13:00:40";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:Depth";"1:qP";"1:qN";"1:NPQ"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2013-10-07";"14:43:34";"F";"892";"1273";"1382";"45";"15.0";"0.079";"1.5";"~320";"- 4.0";"0.103";"0.088";"0.077"
"2013-10-07";"14:43:44";"F";"893";"1281";"1349";"61";"15.0";"0.050";"1.3";"~318";"- 4.0";"0.066";"0.114";"0.104"
"2013-10-07";"14:43:54";"F";"894";"1280";"1310";"90";"15.0";"0.023";"0.9";"~316";"- 4.0";"0.030";"0.146";"0.137"
"2013-10-07";"14:44:03";"F";"895";"1248";"1259";"121";"15.0";"0.009";"0.5";"~313";"- 4.0";"0.012";"0.187";"0.183"
"2013-10-07";"14:44:13";"F";"896";"1194";"1191";"176";"15.0";"-";"-";"-";"- 3.9";"-";"-";"-"
"2013-10-07";"14:44:13";"SLCE";"";"Light Curve end ";""
"2013-10-07";"14:45:19";"SLCS";"";"Light Curve start ";""
"2013-10-07";"14:45:19";"REG1";"";"#1: alpha: 0.343, ETRm: 1.840, Ek: 5.359   ( beta: 0.021, ETRmPot: 2.320 ) ";""
"2013-10-07";"14:45:19";"REG2";"";"#1: alpha: 0.951, ETRm: 1.287, Ek: 1.354 ";""
"2013-10-07";"14:45:20";"FO";"897";"277";"860";"0";"15.0";"0.678";"0.0";"-";"- 4.2";"-";"-";"-"
"2013-10-07";"14:45:30";"F";"898";"480";"819";"9";"15.0";"0.414";"1.6";"~273";"- 4.1";"0.621";"0.063";"0.050"
"2013-10-07";"14:45:40";"F";"899";"598";"775";"19";"15.0";"0.228";"1.8";"~268";"- 4.2";"0.349";"0.130";"0.110"
"2013-10-07";"14:45:50";"F";"900";"648";"746";"30";"15.0";"0.131";"1.7";"~264";"- 4.2";"0.203";"0.173";"0.153"
"2013-10-07";"14:46:00";"F";"901";"676";"735";"45";"15.0";"0.080";"1.5";"~263";"- 4.2";"0.125";"0.190";"0.170"
"2013-10-07";"14:46:10";"F";"902";"673";"713";"61";"15.0";"0.056";"1.4";"~260";"- 4.2";"0.088";"0.223";"0.206"
"2013-10-07";"14:46:20";"F";"903";"663";"684";"90";"15.0";"0.031";"1.2";"~256";"- 4.1";"0.049";"0.266";"0.257"
"2013-10-07";"14:46:29";"F";"904";"638";"650";"121";"15.0";"0.018";"0.9";"~251";"- 4.2";"0.030";"0.316";"0.323"
"2013-10-07";"14:46:39";"F";"905";"604";"606";"176";"15.0";"0.003";"0.2";"~244";"- 4.2";"0.006";"0.379";"0.419"
"2013-10-07";"14:46:39";"SLCE";"";"Light Curve end ";""
"2013-10-07";"14:49:44";"SLCS";"";"Light Curve start ";""
"2013-10-07";"14:49:44";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"14:49:44";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"14:49:45";"FO";"906";"317";"1102";"0";"15.0";"0.712";"0.0";"-";"- 4.0";"-";"-";"-"
"2013-10-07";"14:49:54";"F";"907";"777";"1105";"9";"15.0";"0.297";"1.1";"~317";"- 4.0";"0.416";"- 0.004";"- 0.003"
"2013-10-07";"14:50:04";"F";"908";"960";"1085";"19";"15.0";"0.115";"0.9";"~316";"- 4.0";"0.163";"0.020";"0.016"
"2013-10-07";"14:50:14";"F";"909";"992";"1063";"30";"15.0";"0.067";"0.8";"~314";"- 4.0";"0.095";"0.046";"0.037"
"2013-10-07";"14:50:23";"F";"910";"989";"1035";"45";"15.0";"0.044";"0.8";"~311";"- 4.0";"0.064";"0.078";"0.065"
"2013-10-07";"14:50:33";"F";"911";"968";"997";"61";"15.0";"0.029";"0.7";"~308";"- 4.0";"0.042";"0.122";"0.105"
"2013-10-07";"14:50:43";"F";"912";"943";"956";"90";"15.0";"0.014";"0.5";"~304";"- 4.0";"0.020";"0.169";"0.153"
"2013-10-07";"14:50:53";"F";"913";"901";"907";"121";"15.0";"0.007";"0.4";"~299";"- 4.0";"0.010";"0.225";"0.215"
"2013-10-07";"14:51:03";"F";"914";"859";"859";"176";"15.0";"0.000";"0.0";"~293";"- 4.0";"0.000";"0.279";"0.283"
"2013-10-07";"14:51:03";"SLCE";"";"Light Curve end ";""
"2013-10-07";"14:52:27";"SLCS";"";"Light Curve start ";""
"2013-10-07";"14:52:27";"REG1";"";"#1: alpha: 0.299, ETRm: 1.675, Ek: 5.595   ( beta: 0.044, ETRmPot: 2.595 ) ";""
"2013-10-07";"14:52:27";"REG2";"";"#1: alpha: 0.817, ETRm: 1.086, Ek: 1.329 ";""
"2013-10-07";"14:52:28";"FO";"915";"322";"1279";"0";"15.0";"0.748";"0.0";"-";"- 4.0";"-";"-";"-"
"2013-10-07";"14:52:37";"F";"916";"755";"1273";"9";"15.0";"0.407";"1.5";"~322";"- 4.0";"0.545";"0.006";"0.005"
"2013-10-07";"14:52:47";"F";"917";"991";"1241";"19";"15.0";"0.201";"1.6";"~320";"- 3.9";"0.271";"0.038";"0.031"
"2013-10-07";"14:52:57";"F";"918";"1068";"1206";"30";"15.0";"0.114";"1.4";"~317";"- 3.9";"0.155";"0.071";"0.061"
"2013-10-07";"14:53:07";"F";"919";"1096";"1176";"45";"15.0";"0.068";"1.3";"~315";"- 3.9";"0.093";"0.100";"0.088"
"2013-10-07";"14:53:17";"F";"920";"1101";"1148";"61";"15.0";"0.041";"1.1";"~313";"- 4.0";"0.056";"0.127";"0.114"
"2013-10-07";"14:53:27";"F";"921";"1096";"1113";"90";"15.0";"0.015";"0.6";"~310";"- 4.0";"0.021";"0.161";"0.149"
"2013-10-07";"14:53:37";"F";"922";"1075";"1076";"121";"15.0";"0.001";"0.1";"~307";"- 4.0";"0.001";"0.196";"0.189"
"2013-10-07";"14:53:46";"F";"923";"1039";"1038";"176";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-07";"14:53:46";"SLCE";"";"Light Curve end ";""
"2013-10-07";"14:54:52";"SLCS";"";"Light Curve start ";""
"2013-10-07";"14:54:52";"REG1";"";"#1: alpha: 0.224, ETRm: 2.150, Ek: 9.581   ( beta: 0.033, ETRmPot: 3.351 ) ";""
"2013-10-07";"14:54:52";"REG2";"";"#1: alpha: 1.092, ETRm: 1.537, Ek: 1.408 ";""
"2013-10-07";"14:54:53";"FO";"924";"211";"590";"0";"15.0";"0.642";"0.0";"-";"- 4.1";"-";"-";"-"
"2013-10-07";"14:55:02";"F";"925";"322";"564";"9";"15.0";"0.429";"1.6";"~208";"- 4.1";"0.680";"0.061";"0.046"
"2013-10-07";"14:55:12";"F";"926";"417";"549";"19";"15.0";"0.240";"1.9";"~206";"- 4.1";"0.385";"0.095";"0.075"
"2013-10-07";"14:55:22";"F";"927";"471";"559";"30";"15.0";"0.157";"2.0";"~207";"- 4.0";"0.250";"0.071";"0.055"
"2013-10-07";"14:55:32";"F";"928";"498";"551";"45";"15.0";"0.096";"1.8";"~206";"- 4.1";"0.154";"0.090";"0.071"
"2013-10-07";"14:55:42";"F";"929";"535";"584";"61";"15.0";"0.084";"2.2";"~210";"- 4.1";"0.131";"0.013";"0.010"
"2013-10-07";"14:55:52";"F";"930";"540";"560";"90";"15.0";"0.036";"1.4";"~207";"- 4.1";"0.057";"0.069";"0.054"
"2013-10-07";"14:56:02";"F";"931";"526";"537";"121";"15.0";"0.020";"1.0";"~204";"- 4.1";"0.033";"0.121";"0.099"
"2013-10-07";"14:56:12";"F";"932";"508";"511";"176";"15.0";"0.006";"0.4";"~200";"- 4.1";"0.010";"0.179";"0.155"
"2013-10-07";"14:56:12";"SLCE";"";"Light Curve end ";""
"2013-10-07";"14:58:24";"SLCS";"";"Light Curve start ";""
"2013-10-07";"14:58:24";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"14:58:24";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"14:58:25";"FO";"933";"306";"1279";"0";"15.0";"0.761";"0.0";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"14:58:34";"F";"934";"572";"1312";"9";"15.0";"0.564";"2.1";"~308";"- 3.8";"0.737";"- 0.032";"- 0.025"
"2013-10-07";"14:58:44";"F";"935";"1061";"1429";"19";"15.0";"0.258";"2.1";"~314";"- 3.8";"0.330";"- 0.146";"- 0.105"
"2013-10-07";"14:58:53";"F";"936";"1209";"1388";"30";"15.0";"0.129";"1.6";"~312";"- 3.8";"0.166";"- 0.106";"- 0.079"
"2013-10-07";"14:59:03";"F";"937";"1254";"1351";"45";"15.0";"0.072";"1.4";"~310";"- 3.8";"0.093";"- 0.070";"- 0.053"
"2013-10-07";"14:59:13";"F";"938";"1255";"1309";"61";"15.0";"0.041";"1.1";"~308";"- 3.8";"0.054";"- 0.029";"- 0.023"
"2013-10-07";"14:59:23";"F";"939";"1234";"1255";"90";"17.0";"0.017";"0.6";"~305";"- 3.8";"0.022";"0.024";"0.019"
"2013-10-07";"14:59:33";"F";"940";"1187";"1198";"121";"15.0";"0.009";"0.5";"~301";"- 3.8";"0.012";"0.078";"0.068"
"2013-10-07";"14:59:43";"F";"941";"1132";"1129";"176";"15.0";"-";"-";"-";"- 3.8";"-";"-";"-"
"2013-10-07";"14:59:43";"SLCE";"";"Light Curve end ";""
"2013-10-07";"15:00:19";"SLCS";"";"Light Curve start ";""
"2013-10-07";"15:00:19";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"15:00:19";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-07";"15:00:20";"FO";"942";"306";"1318";"0";"15.0";"0.768";"0.0";"-";"- 3.8";"-";"-";"-"
"2013-10-07";"15:00:30";"F";"943";"716";"1358";"9";"15.0";"0.473";"1.8";"~308";"- 3.8";"0.611";"- 0.038";"- 0.029"
"2013-10-07";"15:00:39";"F";"944";"1039";"1341";"19";"15.0";"0.225";"1.8";"~307";"- 3.8";"0.292";"- 0.022";"- 0.017"
"2013-10-07";"15:00:49";"F";"945";"1163";"1326";"30";"15.0";"0.123";"1.5";"~306";"- 3.7";"0.160";"- 0.008";"- 0.006"
"2013-10-07";"15:00:59";"F";"946";"1212";"1302";"45";"15.0";"0.069";"1.3";"~305";"- 3.7";"0.090";"0.015";"0.012"
"2013-10-07";"15:01:09";"F";"947";"1221";"1279";"61";"15.0";"0.045";"1.2";"~304";"- 3.7";"0.059";"0.037";"0.030"
"2013-10-07";"15:01:19";"F";"948";"1231";"1252";"90";"15.0";"0.017";"0.6";"~302";"- 3.7";"0.022";"0.061";"0.053"
"2013-10-07";"15:01:29";"F";"949";"1216";"1226";"121";"15.0";"0.008";"0.4";"~301";"- 3.7";"0.011";"0.086";"0.075"
"2013-10-07";"15:01:39";"F";"950";"1183";"1182";"176";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"15:01:39";"SLCE";"";"Light Curve end ";""
"2013-10-07";"15:02:53";"SLCS";"";"Light Curve start ";""
"2013-10-07";"15:02:53";"REG1";"";"#1: alpha: 0.444, ETRm: 2.191, Ek: 4.936   ( beta: 0.052, ETRmPot: 3.180 ) ";""
"2013-10-07";"15:02:53";"REG2";"";"#1: alpha: 1.185, ETRm: 1.583, Ek: 1.336 ";""
"2013-10-07";"15:02:54";"FO";"951";"249";"1004";"0";"15.0";"0.752";"0.0";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"15:03:03";"F";"952";"468";"1022";"9";"15.0";"0.542";"2.0";"~250";"- 3.7";"0.718";"- 0.023";"- 0.018"
"2013-10-07";"15:03:13";"F";"953";"728";"995";"19";"15.0";"0.268";"2.1";"~248";"- 3.7";"0.357";"0.011";"0.009"
"2013-10-07";"15:03:23";"F";"954";"819";"962";"30";"15.0";"0.149";"1.9";"~246";"- 3.7";"0.200";"0.052";"0.044"
"2013-10-07";"15:03:33";"F";"955";"852";"933";"45";"15.0";"0.087";"1.6";"~244";"- 3.7";"0.118";"0.087";"0.076"
"2013-10-07";"15:03:43";"F";"956";"858";"904";"61";"15.0";"0.051";"1.3";"~242";"- 3.7";"0.069";"0.123";"0.111"
"2013-10-07";"15:03:53";"F";"957";"866";"880";"90";"15.0";"0.016";"0.6";"~241";"- 3.6";"0.022";"0.154";"0.141"
"2013-10-07";"15:04:03";"F";"958";"840";"838";"121";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"15:04:12";"F";"959";"796";"792";"176";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"15:04:12";"SLCE";"";"Light Curve end ";""
"2013-10-07";"15:04:53";"SLCS";"";"Light Curve start ";""
"2013-10-07";"15:04:53";"REG1";"";"#1: alpha: 0.257, ETRm: 1.646, Ek: 6.394   ( beta: 0.005, ETRmPot: 1.823 ) ";""
"2013-10-07";"15:04:53";"REG2";"";"#1: alpha: 0.245, ETRm: 1.442, Ek: 5.882 ";""
"2013-10-07";"15:04:54";"FO";"960";"274";"577";"0";"15.0";"0.525";"0.0";"-";"- 3.7";"-";"-";"-"
"2013-10-07";"15:05:04";"F";"961";"351";"539";"9";"15.0";"0.349";"1.3";"~265";"- 3.7";"0.686";"0.096";"0.071"
"2013-10-07";"15:05:14";"F";"962";"408";"508";"19";"15.0";"0.197";"1.6";"~257";"- 3.7";"0.398";"0.172";"0.136"
"2013-10-07";"15:05:24";"F";"963";"427";"486";"30";"15.0";"0.121";"1.5";"~252";"- 3.7";"0.252";"0.228";"0.187"
"2013-10-07";"15:05:34";"F";"964";"406";"445";"45";"15.0";"0.088";"1.7";"~240";"- 3.7";"0.190";"0.323";"0.297"
"2013-10-07";"15:05:44";"F";"965";"403";"429";"61";"15.0";"0.061";"1.6";"~235";"- 3.7";"0.134";"0.360";"0.345"
"2013-10-07";"15:05:53";"F";"966";"403";"419";"90";"15.0";"0.038";"1.4";"~232";"- 3.7";"0.086";"0.383";"0.377"
"2013-10-07";"15:06:03";"F";"967";"402";"412";"121";"15.0";"0.024";"1.2";"~230";"- 3.7";"0.055";"0.399";"0.400"
"2013-10-07";"15:06:13";"F";"968";"401";"407";"176";"15.0";"0.015";"1.1";"~229";"- 3.7";"0.034";"0.413";"0.418"
"2013-10-07";"15:06:13";"SLCE";"";"Light Curve end ";""
"2013-10-07";"15:07:36";"SLCS";"";"Light Curve start ";""
"2013-10-07";"15:07:36";"REG1";"";"#1: alpha: 0.493, ETRm: 2.142, Ek: 4.346   ( beta: 0.067, ETRmPot: 3.247 ) ";""
"2013-10-07";"15:07:36";"REG2";"";"#1: alpha: 0.946, ETRm: 1.257, Ek: 1.329 ";""
"2013-10-07";"15:07:37";"FO";"969";"260";"1047";"0";"15.0";"0.752";"0.0";"-";"- 4.0";"-";"-";"-"
"2013-10-07";"15:07:47";"F";"970";"503";"1063";"9";"15.0";"0.527";"2.0";"~261";"- 3.9";"0.698";"- 0.019";"- 0.015"
"2013-10-07";"15:07:57";"F";"971";"772";"1049";"19";"15.0";"0.264";"2.1";"~260";"- 3.9";"0.351";"- 0.003";"- 0.002"
"2013-10-07";"15:08:06";"F";"972";"893";"1031";"30";"15.0";"0.134";"1.7";"~259";"- 3.9";"0.179";"0.019";"0.016"
"2013-10-07";"15:08:16";"F";"973";"948";"1019";"45";"15.0";"0.070";"1.3";"~258";"- 4.0";"0.093";"0.033";"0.027"
"2013-10-07";"15:08:26";"F";"974";"940";"973";"61";"15.0";"0.034";"0.9";"~255";"- 4.0";"0.046";"0.088";"0.076"
"2013-10-07";"15:08:36";"F";"975";"905";"916";"90";"15.0";"0.012";"0.5";"~251";"- 3.9";"0.017";"0.155";"0.143"
"2013-10-07";"15:08:46";"F";"976";"857";"861";"121";"15.0";"0.005";"0.3";"~247";"- 3.9";"0.007";"0.220";"0.216"
"2013-10-07";"15:08:56";"F";"977";"801";"798";"176";"15.0";"-";"-";"-";"- 3.9";"-";"-";"-"
"2013-10-07";"15:08:56";"SLCE";"";"Light Curve end ";""
"2013-10-08";"07:56:55";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=18;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"07:56:56";"F";"979";"5";"2";"0";"19.0";"-";"-";"-";"- 0.5";"-";"-";"-"
"2013-10-08";"12:40:12";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=3;D=1;EF=0.84;FO=13;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:40:13";"F";"981";"1";"1";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:41:10";"F";"982";"143";"274";"0";"15.0";"0.478";"0.0";"~153";"- 4.0";"1.083";"0.846";"2.821"
"2013-10-08";"12:41:50";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=13;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:41:51";"F";"984";"204";"390";"0";"15.0";"0.477";"0.0";"~183";"- 4.0";"0.899";"0.737";"1.685"
"2013-10-08";"12:41:53";"F";"985";"300";"387";"0";"15.0";"0.225";"0.0";"~183";"- 4.0";"0.426";"0.741";"1.705"
"2013-10-08";"12:42:10";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=224;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:42:11";"F";"987";"0";"181";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:42:35";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=224;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:42:36";"F";"989";"0";"190";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:43:08";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=288;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:43:09";"F";"991";"1";"257";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:43:36";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=288;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:43:37";"F";"993";"0";"0";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:43:52";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=118;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:43:53";"F";"995";"0";"106";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"12:44:15";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=6;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:44:16";"F";"997";"106";"216";"0";"15.0";"0.509";"0.0";"~133";"- 4.0";"1.325";"0.895";"3.847"
"2013-10-08";"12:44:59";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=27;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"12:45:00";"F";"999";"292";"604";"0";"15.0";"0.517";"0.0";"~220";"- 4.0";"0.813";"0.512";"0.733"
"2013-10-08";"13:13:30";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=25;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"13:13:31";"F";"1001";"375";"909";"0";"15.0";"0.587";"0.0";"~251";"- 4.0";"0.812";"0.164";"0.152"
"2013-10-08";"13:14:40";"F";"1002";"399";"1328";"0";"15.0";"0.700";"0.0";"~274";"- 4.0";"0.881";"- 0.339";"- 0.212"
"2013-10-08";"13:15:41";"F";"1003";"8";"10";"0";"15.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-10-08";"13:15:46";"F";"1004";"12";"18";"0";"15.0";"-";"-";"-";"- 4.1";"-";"-";"-"
"2013-10-08";"13:15:51";"F";"1005";"450";"1812";"0";"15.0";"0.752";"0.0";"~290";"- 4.0";"0.895";"- 0.934";"- 0.422"
"2013-10-08";"13:16:43";"F";"1006";"390";"1155";"0";"15.0";"0.662";"0.0";"~266";"- 3.9";"0.861";"- 0.130";"- 0.094"
"2013-10-08";"13:17:23";"F";"1007";"495";"2116";"0";"15.0";"0.766";"0.0";"~297";"- 4.0";"0.891";"- 1.311";"- 0.505"
"2013-10-08";"13:17:57";"F";"1008";"362";"870";"0";"15.0";"0.584";"0.0";"~247";"- 4.0";"0.815";"0.208";"0.203"
"2013-10-08";"13:18:05";"F";"1009";"377";"1146";"0";"15.0";"0.671";"0.0";"~266";"- 4.0";"0.874";"- 0.118";"- 0.086"
"2013-10-08";"13:18:50";"F";"1010";"452";"2057";"0";"15.0";"0.780";"0.0";"~296";"- 4.0";"0.911";"- 1.238";"- 0.491"
"2013-10-08";"13:19:27";"F";"1011";"480";"2432";"0";"15.0";"0.803";"0.0";"~303";"- 4.0";"0.917";"- 1.705";"- 0.569"
"2013-10-08";"13:20:07";"F";"1012";"362";"904";"0";"15.0";"0.600";"0.0";"~250";"- 4.0";"0.829";"0.169";"0.158"
"2013-10-08";"16:05:03";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=28;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"16:05:04";"F";"1014";"452";"1589";"0";"14.0";"0.716";"0.0";"~284";"- 6.9";"0.871";"- 0.658";"- 0.341"
"2013-10-08";"16:05:10";"F";"1015";"468";"1558";"0";"14.0";"0.700";"0.0";"~283";"- 6.9";"0.855";"- 0.620";"- 0.328"
"2013-10-08";"16:05:26";"F";"1016";"555";"1420";"0";"14.0";"0.609";"0.0";"~278";"- 6.8";"0.757";"- 0.451";"- 0.263"
"2013-10-08";"16:05:28";"F";"1017";"1019";"1430";"0";"14.0";"0.287";"0.0";"~279";"- 6.8";"0.357";"- 0.463";"- 0.268"
"2013-10-08";"16:05:33";"F";"1018";"553";"1401";"0";"15.0";"0.605";"0.0";"~277";"- 6.8";"0.754";"- 0.428";"- 0.253"
"2013-10-08";"16:33:07";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=27;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-08";"16:33:08";"F";"1020";"340";"709";"0";"13.0";"0.520";"0.0";"~232";"- 7.0";"0.774";"0.394";"0.477"
"2013-10-08";"16:33:48";"F";"1021";"472";"1673";"0";"14.0";"0.718";"0.0";"~287";"- 7.0";"0.867";"- 0.761";"- 0.374"
"2013-10-08";"16:34:42";"F";"1022";"426";"1783";"0";"14.0";"0.761";"0.0";"~290";"- 7.0";"0.909";"- 0.897";"- 0.413"
"2013-10-08";"16:35:15";"F";"1023";"369";"1409";"0";"14.0";"0.738";"0.0";"~278";"- 7.0";"0.920";"- 0.437";"- 0.257"
"2013-10-08";"16:36:12";"F";"1024";"439";"1305";"0";"14.0";"0.664";"0.0";"~273";"- 7.0";"0.839";"- 0.311";"- 0.198"
"2013-10-08";"16:36:58";"F";"1025";"452";"1478";"0";"13.0";"0.694";"0.0";"~280";"- 6.9";"0.856";"- 0.522";"- 0.292"
"2013-10-08";"16:37:27";"F";"1026";"400";"1382";"0";"13.0";"0.711";"0.0";"~277";"- 6.9";"0.889";"- 0.404";"- 0.242"
"2013-10-08";"16:38:14";"F";"1027";"453";"1500";"0";"14.0";"0.698";"0.0";"~281";"- 6.9";"0.859";"- 0.549";"- 0.302"
"2013-10-08";"16:38:51";"F";"1028";"438";"1713";"0";"13.0";"0.744";"0.0";"~288";"- 6.9";"0.895";"- 0.811";"- 0.389"
"2014-02-02";"10:22:16";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=27;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2014-02-02";"10:22:17";"F";"1030";"0";"0";"0";"22.0";"-";"-";"-";"- 1.5";"-";"-";"-"
"2014-02-02";"10:27:50";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=5;D=1;EF=0.84;FO=28;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2014-02-02";"10:27:50";"SLCS";"";"Light Curve start ";""
"2014-02-02";"10:27:50";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"10:27:50";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"10:27:51";"FO";"1032";"438";"1313";"14";"22.0";"0.666";"3.9";"-";"- 1.4";"-";"-";"-"
"2014-02-02";"10:28:01";"F";"1033";"578";"1302";"15";"22.0";"0.556";"3.5";"~437";"- 1.4";"0.837";"0.011";"0.008"
"2014-02-02";"10:28:11";"F";"1034";"810";"1247";"16";"22.0";"0.350";"2.4";"~430";"- 1.4";"0.535";"0.066";"0.053"
"2014-02-02";"10:28:21";"F";"1035";"939";"1168";"17";"22.0";"0.196";"1.4";"~421";"- 1.4";"0.307";"0.146";"0.124"
"2014-02-02";"10:28:31";"F";"1036";"955";"1080";"17";"22.0";"0.116";"0.8";"~409";"- 1.4";"0.186";"0.233";"0.216"
"2014-02-02";"10:28:41";"F";"1037";"901";"969";"16";"22.0";"0.070";"0.5";"~392";"- 1.4";"0.118";"0.341";"0.355"
"2014-02-02";"10:28:51";"F";"1038";"824";"859";"16";"21.0";"0.041";"0.3";"~372";"- 1.4";"0.072";"0.443";"0.529"
"2014-02-02";"10:29:01";"F";"1039";"738";"756";"15";"22.0";"0.024";"0.2";"~352";"- 1.4";"0.045";"0.538";"0.737"
"2014-02-02";"10:29:11";"F";"1040";"684";"692";"14";"22.0";"0.012";"0.1";"~337";"- 1.4";"0.023";"0.594";"0.897"
"2014-02-02";"10:29:11";"SLCE";"";"Light Curve end ";""
